,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Age,Children,Family_size,Is_Parent,Customer_For,Amount Spent,Cluster,PC_Clusters
1545,2,1,24645.0,16,5,3,4,4,1,0,1,1,0,2,8,0,35,1,3,1,1060,17,0,2
1546,2,0,79865.0,12,71,99,278,185,121,38,1,5,10,5,1,0,69,1,2,1,171,792,2,1
1547,2,1,44322.0,30,46,0,40,3,0,3,2,3,0,3,8,0,38,1,3,1,173,92,0,2
1548,2,0,47958.0,8,268,11,88,15,3,22,2,6,3,5,5,0,71,1,2,1,686,407,0,0
1549,3,0,63972.0,93,928,63,254,0,12,12,4,5,4,10,4,0,59,1,2,1,1028,1269,2,0
1550,2,1,75315.0,14,459,15,171,142,23,31,2,5,4,12,2,0,69,1,3,1,235,841,2,0
1551,3,1,55517.0,53,483,0,108,0,6,36,5,11,1,6,9,0,73,2,4,1,800,633,2,0
1552,3,1,75283.0,26,733,9,180,12,19,66,11,6,3,5,4,0,66,3,5,1,619,1019,2,0
1553,3,0,82800.0,23,1006,22,115,59,68,45,1,7,6,12,3,0,77,0,1,0,742,1315,1,1
1554,2,1,38998.0,92,34,1,14,0,0,5,3,2,0,3,8,1,69,2,4,1,1000,54,0,0
1555,3,0,90638.0,29,1156,120,915,94,144,96,1,3,4,10,1,0,32,0,1,0,296,2525,1,1
1556,3,1,27161.0,41,7,4,23,7,0,11,1,1,0,3,7,0,37,1,3,1,404,52,0,2
1557,2,1,42014.0,56,244,15,108,4,15,50,6,7,1,6,8,0,46,1,3,1,841,436,2,0
1558,3,1,38201.0,19,233,0,23,0,0,12,4,5,1,5,8,0,63,1,3,1,617,268,2,0
1559,2,1,45203.0,4,35,3,67,10,8,24,1,3,1,3,6,0,41,2,4,1,258,147,0,2
1560,3,1,81574.0,89,1252,0,465,46,35,0,1,4,5,8,1,0,76,0,2,0,222,1798,1,1
1561,2,1,34935.0,71,34,4,66,3,10,20,1,2,1,4,7,0,31,0,2,0,533,137,0,2
1562,3,0,60482.0,81,255,43,134,37,14,24,1,7,2,7,7,0,47,1,2,1,682,507,2,0
1563,2,1,34633.0,31,8,1,5,0,0,1,1,1,0,2,6,0,67,3,5,1,317,15,0,2
1564,3,1,78093.0,53,368,32,639,13,43,10,1,4,7,5,1,0,76,0,2,0,389,1105,1,1
1565,2,0,82460.0,78,255,47,573,52,32,15,1,5,3,6,1,0,73,0,1,0,662,974,1,1
1566,3,1,45903.0,80,33,8,10,2,10,3,2,2,1,3,4,0,57,1,3,1,227,66,0,2
1567,2,0,81361.0,18,163,23,424,27,65,76,1,3,10,13,1,0,36,0,1,0,284,778,1,1
1568,3,0,35860.0,37,15,0,8,4,2,20,2,1,1,2,5,0,50,2,3,1,201,49,0,2
1569,3,1,40442.0,52,45,12,52,25,22,13,4,3,1,4,7,0,71,2,4,1,839,169,0,0
1570,2,1,61482.0,39,48,58,68,16,66,43,1,3,2,6,2,0,58,0,2,0,162,299,1,1
1571,2,1,34968.0,11,158,6,45,8,2,2,7,3,2,5,7,0,43,1,3,1,428,221,2,0
1572,2,1,75794.0,33,754,160,625,63,32,48,1,7,5,12,3,0,36,0,2,0,347,1682,1,1
1573,3,1,31497.0,22,108,1,28,13,1,4,2,3,1,4,8,0,61,1,3,1,907,155,0,0
1574,2,1,74268.0,83,199,66,315,97,174,41,1,4,3,5,2,0,68,0,2,0,660,892,1,1
1575,1,1,13724.0,43,2,7,5,2,15,27,1,2,0,2,9,0,35,1,3,1,827,58,0,2
1576,3,1,45143.0,74,202,5,74,11,5,14,3,6,1,5,7,0,58,1,3,1,467,311,2,2
1577,3,0,52569.0,54,85,0,3,0,0,7,1,2,0,4,3,0,56,1,2,1,216,95,0,2
1578,3,0,48432.0,3,322,3,50,4,3,42,5,7,1,6,8,0,50,1,2,1,779,424,0,0
1579,3,1,17144.0,96,18,2,19,0,2,6,5,3,0,4,7,0,63,2,4,1,294,47,0,2
1580,2,0,36108.0,68,141,8,129,3,11,47,3,7,1,4,9,0,39,1,2,1,417,339,0,2
1581,2,1,76445.0,2,739,107,309,140,80,35,1,2,5,13,6,0,52,1,3,1,799,1410,2,0
1582,3,1,36663.0,40,18,0,6,3,3,5,1,1,1,3,2,0,48,1,3,1,225,35,0,2
1583,3,1,53843.0,64,378,0,88,19,4,73,4,8,5,3,7,0,58,1,3,1,527,562,2,0
1584,3,1,90226.0,26,1083,108,649,253,151,108,1,4,7,12,2,0,67,0,2,0,801,2352,1,1
1585,3,0,70638.0,69,1016,12,215,16,12,63,1,4,5,10,3,0,68,0,1,0,699,1334,1,1
1586,2,1,44512.0,57,23,1,6,0,0,2,2,1,0,3,4,0,63,2,4,1,463,32,0,2
1587,2,1,27116.0,78,12,1,21,2,2,3,2,2,0,3,7,0,62,2,4,1,306,41,0,2
1588,3,1,54072.0,71,35,0,4,0,0,0,1,2,0,2,8,0,60,2,4,1,497,39,0,2
1589,2,1,71855.0,59,548,31,422,0,112,28,4,5,5,11,3,0,46,1,3,1,689,1141,2,0
1590,1,0,51250.0,28,342,32,230,34,32,40,5,10,5,4,9,0,33,1,2,1,616,710,2,0
1591,3,1,60432.0,61,365,3,15,4,3,11,5,7,2,5,6,0,50,1,3,1,94,401,2,2
1592,3,1,65526.0,22,397,19,69,12,0,9,1,4,4,8,2,0,59,1,3,1,32,506,2,0
1593,2,0,68655.0,95,456,19,832,75,118,38,1,4,5,11,3,0,35,0,1,0,789,1538,1,1
1594,1,1,12393.0,38,5,6,15,11,7,13,1,2,0,3,9,0,45,0,2,0,968,57,0,2
1595,2,0,64509.0,19,836,185,575,24,25,77,1,6,3,9,4,0,33,0,1,0,476,1722,1,1
1596,2,0,33955.0,92,100,2,128,23,7,10,4,5,1,5,8,0,48,1,2,1,454,270,0,2
1597,2,1,31353.0,24,10,0,10,3,1,7,2,1,1,2,8,0,46,2,4,1,342,31,0,2
1598,2,1,55434.0,21,238,115,215,169,69,76,3,5,3,13,4,0,39,1,3,1,575,882,2,0
1599,2,1,28359.0,35,6,0,5,2,1,2,1,1,0,2,7,0,40,1,3,1,405,16,0,2
1600,2,0,57100.0,9,158,11,99,15,11,17,2,3,2,7,3,0,36,1,2,1,202,311,0,2
1601,2,1,69139.0,23,86,12,75,33,15,6,1,4,1,5,4,0,58,1,3,1,313,227,2,2
1602,3,1,52973.0,92,856,0,76,12,9,199,7,9,6,9,8,0,67,1,3,1,847,1152,2,0
1603,3,1,51717.0,55,98,1,17,0,1,5,1,3,0,4,7,0,58,1,3,1,473,122,0,2
1604,2,1,18793.0,14,4,16,20,0,17,20,3,2,0,4,8,0,52,1,3,1,370,77,0,2
1605,1,1,66664.0,78,398,96,447,220,96,32,1,5,7,6,3,0,41,0,2,0,802,1289,1,1
1606,2,0,50664.0,64,313,8,104,6,4,126,9,8,1,6,9,0,64,2,3,1,689,561,2,0
1607,2,1,54414.0,49,109,18,16,24,26,18,4,3,1,5,4,0,60,2,4,1,682,211,0,0
1608,3,1,54549.0,8,216,2,6,0,0,9,2,5,1,4,7,0,71,1,3,1,278,233,2,2
1609,3,0,47111.0,35,595,71,153,120,112,41,6,3,2,10,9,0,52,1,2,1,849,1092,2,0
1610,3,0,41003.0,11,123,133,142,71,44,88,1,6,2,8,6,0,60,0,1,0,629,601,1,1
1611,2,1,19444.0,8,16,0,23,3,2,10,3,4,1,2,7,0,41,1,3,1,287,54,0,2
1612,1,1,36301.0,53,11,12,35,3,5,12,1,3,0,3,7,0,47,1,3,1,407,78,0,2
1613,3,1,73059.0,36,410,112,420,0,82,71,1,9,3,13,4,0,76,1,3,1,462,1095,2,0
1614,3,1,42731.0,64,159,2,51,6,2,24,3,4,1,5,5,0,54,1,3,1,411,244,2,2
1615,3,1,52854.0,43,105,0,10,0,1,0,2,2,1,4,5,0,64,2,4,1,257,116,0,2
1616,2,1,22775.0,40,5,1,8,0,0,1,1,1,0,2,8,0,45,1,3,1,535,15,0,2
1617,3,1,46681.0,52,269,15,69,15,19,38,2,4,6,4,5,0,75,2,4,1,483,425,2,0
1618,3,1,59821.0,11,629,0,70,0,0,35,6,11,2,7,8,0,68,1,3,1,367,734,2,0
1619,2,0,50002.0,21,443,5,71,21,16,82,2,8,2,7,7,0,69,1,2,1,537,638,2,0
1620,2,1,69755.0,23,217,77,373,111,23,93,1,3,6,12,1,0,78,0,2,0,664,894,1,1
1621,2,1,44078.0,17,24,1,10,2,0,4,2,2,0,3,5,0,54,2,4,1,170,41,0,2
1622,3,1,30560.0,6,9,1,5,4,5,7,1,1,0,3,7,0,47,1,3,1,527,31,0,2
1623,3,1,35924.0,56,8,0,14,2,3,7,1,1,0,3,5,0,54,2,4,1,258,34,0,2
1624,3,0,64140.0,71,1459,0,61,0,15,215,5,2,5,6,5,0,59,2,3,1,439,1750,2,0
1625,2,1,56386.0,51,230,48,214,13,32,75,8,9,1,7,9,0,42,2,4,1,770,612,2,0
1626,1,1,24594.0,94,1,3,6,10,0,9,1,1,0,3,5,0,44,1,3,1,420,29,0,2
1627,1,1,75774.0,27,340,21,134,258,14,56,1,7,5,8,4,0,42,1,3,1,304,823,2,0
1628,3,0,39228.0,1,7,1,6,0,3,3,1,0,0,3,4,0,63,0,1,0,427,20,0,2
1629,3,1,58494.0,56,298,7,68,4,0,19,2,6,2,6,6,0,49,1,3,1,359,396,2,2
1630,2,0,58684.0,71,479,35,179,28,7,85,1,5,3,12,2,0,42,0,1,0,173,813,1,1
1631,2,0,57136.0,18,267,140,599,34,12,127,1,7,5,7,6,0,56,0,1,0,567,1179,1,1
1632,3,0,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,73,2,3,1,154,138,0,2
1633,2,1,22448.0,86,3,1,8,23,2,18,3,2,1,3,3,0,41,1,3,1,283,55,0,2
1634,2,0,82014.0,48,980,37,265,35,163,31,1,3,6,12,6,0,62,0,1,0,838,1511,1,1
1635,2,0,34213.0,2,50,4,28,6,3,26,3,3,1,2,9,0,60,2,3,1,880,117,0,2
1637,3,0,25358.0,57,19,0,5,0,0,8,2,1,0,3,6,0,76,1,2,1,502,32,0,2
1638,3,0,35544.0,77,30,5,23,4,1,4,1,2,0,3,7,0,45,1,2,1,125,67,0,2
1639,3,1,36634.0,0,213,9,76,4,3,30,3,5,2,5,7,0,69,1,3,1,557,335,2,2
1640,3,1,62670.0,57,539,30,92,80,46,38,1,5,3,13,3,0,69,1,3,1,307,825,2,0
1641,1,1,50334.0,24,284,16,160,84,16,134,6,7,4,6,6,0,51,1,3,1,500,694,2,0
1642,2,0,72066.0,55,1003,34,536,134,51,34,1,4,6,6,2,0,42,0,1,0,166,1792,1,1
1643,3,0,50729.0,62,239,13,143,45,4,52,9,6,2,7,6,0,65,2,3,1,669,496,2,0
1644,2,1,34916.0,89,51,23,82,33,0,42,4,5,1,3,9,0,55,2,4,1,570,231,0,0
1645,2,0,64892.0,77,527,24,230,32,24,65,2,6,4,12,4,0,47,1,2,1,191,902,2,0
1646,2,0,43602.0,45,19,5,12,10,3,19,3,3,1,2,6,0,57,2,3,1,66,68,0,2
1647,3,0,33996.0,46,40,2,15,8,0,6,1,1,1,3,4,0,34,0,1,0,392,71,0,2
1648,1,0,41473.0,80,21,8,20,15,3,9,1,2,0,3,7,0,38,1,2,1,535,76,0,2
1649,3,1,63246.0,60,593,30,91,29,22,7,1,6,3,12,4,0,56,2,4,1,473,772,2,0
1650,3,1,36732.0,71,21,5,3,10,1,7,3,1,1,4,2,0,64,2,4,1,342,47,0,2
1651,3,1,69084.0,43,1181,107,199,39,30,30,2,7,3,13,8,0,53,1,3,1,382,1586,2,0
1652,3,1,77766.0,97,1004,59,265,115,59,27,2,11,10,11,6,0,56,1,3,1,652,1529,2,0
1653,3,0,37929.0,49,202,2,46,3,2,10,2,4,2,5,7,0,38,0,1,0,494,265,0,2
1654,2,1,86610.0,66,446,107,768,33,196,53,1,5,6,6,2,0,72,0,2,0,576,1603,1,1
1655,3,1,80141.0,20,1184,102,673,52,40,40,1,7,4,10,6,0,37,0,2,0,400,2091,1,1
1656,1,1,72635.0,54,390,22,323,104,35,107,1,6,8,6,3,0,68,0,2,0,640,981,1,1
1657,2,1,69016.0,61,726,53,363,123,107,161,4,8,9,13,5,0,53,1,3,1,744,1533,2,0
1658,1,1,20193.0,18,8,8,22,24,11,9,1,1,1,4,4,0,32,0,2,0,738,82,0,2
1659,2,1,27573.0,45,50,15,110,39,15,15,4,5,1,4,8,0,48,1,3,1,621,244,0,0
1660,1,0,15862.0,26,1,1,4,11,9,10,1,1,0,3,8,0,44,1,2,1,527,36,0,2
1661,3,1,49544.0,0,308,0,73,0,0,23,2,5,1,8,7,0,47,1,3,1,369,404,2,2
1662,2,1,33228.0,28,22,2,31,7,4,5,1,2,0,3,7,0,43,1,3,1,317,71,0,2
1663,2,1,70440.0,49,690,117,499,76,102,88,1,5,10,7,3,0,45,0,2,0,483,1572,1,1
1664,2,1,38232.0,84,43,5,28,7,6,33,4,3,1,3,5,0,52,2,4,1,323,122,0,2
1665,3,1,22554.0,38,27,0,10,0,0,4,4,2,0,4,5,0,68,2,4,1,1000,41,0,2
1666,3,1,23536.0,53,6,0,3,0,0,1,1,0,0,3,3,0,40,1,3,1,244,10,0,2
1667,2,1,49413.0,88,205,7,41,3,2,46,2,4,2,5,5,0,71,1,3,1,407,304,0,2
1668,2,1,42231.0,99,24,0,8,0,1,4,1,1,0,3,5,0,54,2,4,1,256,37,0,2
1669,3,0,78789.0,12,667,50,850,21,83,83,1,4,6,5,2,0,43,0,1,0,850,1754,1,1
1670,2,1,56534.0,35,691,7,61,10,0,46,4,10,4,7,8,0,55,1,3,1,501,815,2,0
1671,2,0,58350.0,5,493,26,206,116,80,80,4,8,3,12,6,0,52,1,2,1,614,1001,2,0
1672,2,0,81217.0,77,493,70,324,146,40,84,1,3,7,11,1,0,34,0,1,0,505,1157,1,1
1673,2,0,49090.0,45,494,5,82,7,0,100,3,7,2,9,7,0,72,1,2,1,505,688,2,0
1674,3,0,61787.0,71,621,73,414,78,48,85,1,8,4,6,5,0,36,0,1,0,547,1319,1,1
1675,3,1,18169.0,40,9,0,5,0,0,7,1,1,0,2,8,0,38,1,3,1,655,21,0,2
1676,1,0,24336.0,82,1,6,2,8,2,12,1,1,0,2,7,0,42,1,2,1,831,31,0,2
1677,2,1,18222.0,70,12,4,19,12,6,14,1,2,0,3,8,0,33,0,2,0,705,67,0,2
1678,2,0,62335.0,87,243,131,217,85,6,26,2,3,3,13,2,0,71,1,2,1,562,708,2,0
1679,1,1,42033.0,95,11,1,4,2,0,7,1,1,0,2,7,0,52,2,4,1,808,25,0,2
1680,3,1,86580.0,72,532,21,127,26,20,20,0,4,2,5,1,0,40,0,2,0,647,746,1,1
1681,3,0,41437.0,5,29,0,2,0,0,1,1,1,0,3,7,0,66,2,3,1,805,32,0,2
1682,3,0,73705.0,86,612,91,520,258,107,107,2,9,6,8,5,0,72,2,3,1,217,1695,2,0
1683,2,1,61064.0,80,387,126,342,0,45,180,5,8,4,11,6,0,47,1,3,1,827,1080,2,0
1684,3,1,38452.0,62,56,0,14,0,0,2,3,3,0,3,7,0,68,2,4,1,251,72,0,2
1685,2,0,18358.0,49,6,8,19,16,4,4,3,3,0,4,7,0,34,1,2,1,381,57,0,2
1686,3,1,55012.0,85,582,0,65,0,0,13,6,8,2,9,5,0,50,1,3,1,260,660,2,0
1687,1,1,9722.0,7,6,17,16,6,16,42,4,3,1,3,8,0,50,1,3,1,1030,103,0,2
1688,3,1,38175.0,6,70,6,69,2,3,3,3,3,1,4,7,0,39,1,3,1,439,153,0,2
1689,3,1,58656.0,25,962,12,194,16,24,12,4,7,8,13,6,0,67,1,3,1,807,1220,2,0
1690,2,1,52117.0,55,112,10,107,30,0,20,2,5,2,4,7,0,58,1,3,1,842,279,0,0
1691,2,1,64813.0,81,293,0,124,179,97,52,1,7,2,10,5,0,45,1,3,1,308,745,2,0
1692,3,1,54222.0,98,199,12,31,3,12,7,1,3,3,5,3,0,50,1,3,1,337,264,0,2
1693,2,1,83512.0,31,1060,61,835,80,20,101,1,4,7,10,1,0,37,0,2,0,172,2157,1,1
1694,3,1,77520.0,30,940,44,396,0,88,58,1,8,7,7,4,0,64,1,3,1,465,1526,2,0
1695,2,1,41154.0,98,44,2,11,2,3,7,1,1,0,4,5,0,45,1,3,1,458,69,0,2
1696,2,1,80398.0,92,342,51,936,207,35,26,1,5,8,12,3,0,57,0,2,0,786,1597,1,1
1697,1,0,18746.0,41,2,10,11,12,9,20,2,3,0,3,6,0,31,1,2,1,191,64,0,2
1698,2,1,35196.0,68,75,12,141,43,39,187,6,6,1,5,8,0,39,1,3,1,753,497,2,0
1699,2,0,60230.0,78,520,20,367,39,81,40,2,6,3,6,5,0,67,1,2,1,565,1067,2,0
1700,2,1,22108.0,46,5,3,9,6,2,6,2,2,0,3,7,0,46,2,4,1,123,31,0,2
1701,2,1,44392.0,71,87,5,71,7,12,29,5,4,1,4,7,0,49,2,4,1,576,211,0,0
1702,3,1,55424.0,6,462,61,184,10,53,107,4,7,5,9,6,0,47,1,3,1,741,877,2,0
1703,2,1,17688.0,82,2,2,1,3,1,2,1,1,0,2,8,1,44,1,3,1,692,11,0,2
1704,3,1,92491.0,71,979,44,935,29,25,22,1,7,5,12,3,0,40,0,2,0,700,2034,1,1
1705,2,0,90273.0,32,704,129,853,120,74,111,1,5,6,7,2,0,32,0,1,0,357,1991,1,1
1706,3,0,82571.0,28,861,31,558,62,95,79,0,6,5,13,2,0,61,0,1,0,305,1686,1,1
1707,3,0,38513.0,20,172,3,115,16,0,18,5,6,1,5,8,0,41,1,2,1,312,324,0,0
1708,3,0,16653.0,10,5,7,31,15,4,7,3,2,1,3,6,0,44,1,2,1,232,69,0,2
1709,2,1,42586.0,7,194,2,56,0,0,0,5,4,1,6,8,0,68,2,4,1,768,252,0,0
1710,1,0,23529.0,67,9,7,13,3,2,20,1,1,1,2,6,0,58,1,2,1,523,54,0,2
1711,3,1,74881.0,48,505,72,270,36,27,54,4,9,2,12,5,0,62,2,4,1,490,964,2,0
1712,2,1,71107.0,61,533,10,217,198,174,195,2,7,6,13,4,0,72,1,3,1,657,1327,2,0
1713,3,1,46910.0,36,48,0,14,0,0,6,2,2,0,3,6,0,59,2,4,1,258,68,0,2
1714,2,1,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,64,0,2,0,708,60,0,2
1715,2,0,37244.0,90,18,2,10,0,0,25,1,1,1,2,7,0,68,2,3,1,588,55,0,2
1716,2,1,82427.0,35,482,147,509,104,107,107,1,3,5,12,1,0,57,0,2,0,3,1456,1,1
1717,1,0,75342.0,38,204,97,97,21,118,26,1,5,2,10,4,0,65,1,2,1,549,563,2,0
1718,2,0,70044.0,46,1073,0,250,153,14,14,4,7,10,5,5,0,69,1,2,1,656,1504,2,0
1719,2,0,79146.0,33,245,16,223,21,43,16,2,8,1,8,6,0,56,2,3,1,226,564,0,0
1720,2,1,77437.0,70,560,21,442,29,44,29,1,4,5,13,1,0,60,0,2,0,375,1125,1,1
1721,2,1,54984.0,51,173,13,131,32,3,6,4,6,1,6,7,0,64,1,3,1,196,358,0,2
1722,3,1,42403.0,18,22,1,11,0,5,3,1,1,0,3,8,0,52,1,3,1,389,42,0,2
1723,2,1,55761.0,97,136,1,12,0,3,32,2,4,1,3,6,0,59,1,3,1,226,184,0,2
1724,2,1,37292.0,32,275,0,86,10,23,66,5,6,3,5,8,0,40,1,3,1,597,460,2,0
1725,3,0,45576.0,9,56,19,29,2,14,25,1,3,1,3,8,0,78,0,1,0,192,145,0,2
1726,2,1,70321.0,6,303,23,751,82,26,191,1,6,5,13,4,0,76,0,2,0,689,1376,1,1
1727,3,0,58086.0,80,708,7,62,0,0,15,2,11,3,7,8,0,54,1,2,1,685,792,2,0
1728,2,1,81795.0,74,324,132,693,27,118,88,1,4,11,7,2,0,71,0,2,0,771,1382,1,1
1729,1,1,28389.0,49,1,5,3,7,4,8,1,1,0,2,7,0,76,0,2,0,746,28,0,2
1730,3,1,66835.0,21,620,26,195,34,17,141,1,6,4,13,2,0,77,0,2,0,434,1033,1,1
1731,2,0,69901.0,95,312,21,206,102,92,149,3,7,3,10,5,0,54,1,2,1,556,882,2,0
1732,3,1,80360.0,56,1493,86,454,112,43,43,2,4,4,5,2,0,74,0,2,0,643,2231,1,1
1733,3,1,63342.0,48,918,21,118,13,10,21,3,8,3,5,6,0,62,1,3,1,781,1101,2,0
1734,2,1,44989.0,26,98,0,106,49,10,106,5,5,1,5,6,0,49,1,3,1,727,369,2,0
1735,1,0,31859.0,3,3,4,7,15,8,11,1,1,0,3,7,0,43,1,2,1,282,48,0,2
1736,3,0,51569.0,39,380,0,47,6,0,34,4,7,1,7,8,0,74,1,2,1,369,467,0,2
1737,2,0,30372.0,33,15,0,12,7,3,7,3,2,0,3,7,0,52,2,3,1,711,44,0,2
1738,1,0,16014.0,42,3,9,4,7,8,7,4,1,1,4,3,0,44,2,3,1,629,38,0,2
1739,2,1,41120.0,80,24,2,23,0,8,24,3,2,1,3,6,0,55,2,4,1,543,81,0,2
1740,3,0,39763.0,9,80,1,60,4,6,16,2,5,1,2,9,0,52,1,2,1,607,167,0,2
1741,3,1,38725.0,52,31,0,6,2,1,5,2,1,0,4,4,0,68,2,4,1,62,45,0,2
1742,2,1,77981.0,78,138,120,204,16,126,60,3,7,4,7,5,0,51,1,3,1,559,664,2,0
1743,1,1,62905.0,68,166,75,96,119,107,59,3,7,2,8,4,0,59,1,3,1,423,622,2,0
1744,1,0,13533.0,45,12,3,8,8,0,17,2,2,0,3,7,0,44,1,2,1,429,48,0,2
1745,2,1,59481.0,47,178,3,85,71,66,58,2,3,3,8,2,0,48,1,3,1,409,461,2,0
1746,2,1,72117.0,34,707,20,171,65,60,50,1,9,7,9,5,0,46,1,3,1,473,1073,2,0
1747,1,1,21955.0,81,5,1,7,17,14,11,2,2,1,3,6,0,37,1,3,1,515,55,0,2
1748,2,1,67131.0,72,465,71,250,93,35,62,3,9,2,12,6,0,67,1,3,1,620,976,2,0
1749,3,0,36802.0,23,16,1,2,0,0,1,1,1,0,3,5,0,43,1,2,1,173,20,0,2
1750,2,1,71853.0,29,358,108,413,141,97,32,1,2,8,6,1,0,41,0,2,0,488,1149,1,1
1751,1,1,28249.0,80,1,9,7,2,14,10,1,2,0,3,6,0,62,0,2,0,174,43,0,2
1752,3,1,47808.0,30,123,1,26,2,0,72,2,3,2,3,7,0,48,1,3,1,412,224,0,2
1753,3,0,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,49,1,2,1,809,101,0,2
1754,3,1,51012.0,86,102,9,63,2,9,24,1,4,1,4,6,0,77,0,2,0,597,209,0,2
1755,2,0,70596.0,68,347,44,534,17,0,26,1,3,5,12,2,0,38,0,1,0,940,968,1,1
1756,3,1,85431.0,54,376,53,462,168,53,53,1,2,7,7,0,0,71,0,2,0,487,1165,1,1
1757,2,1,42664.0,44,21,0,3,0,0,0,1,1,0,3,6,0,56,1,3,1,263,24,0,2
1758,2,1,42586.0,7,194,2,56,0,0,0,5,4,1,6,8,0,68,2,4,1,768,252,0,0
1759,2,0,29760.0,87,64,4,68,7,5,17,4,3,1,4,8,0,38,1,2,1,829,165,0,2
1760,3,1,28973.0,59,206,0,46,3,2,12,2,5,1,5,8,0,46,0,2,0,784,269,0,2
1761,3,1,39435.0,16,71,0,18,0,0,13,1,3,1,2,7,0,50,1,3,1,546,102,0,2
1762,1,1,65370.0,1,71,22,112,138,89,29,1,2,3,13,1,0,39,0,2,0,697,461,1,1
1763,1,0,20194.0,64,0,4,7,11,10,15,2,2,0,3,6,0,44,1,2,1,719,47,0,2
1764,3,0,42473.0,72,93,1,21,0,4,25,3,2,1,4,5,0,47,2,3,1,292,144,0,2
1765,2,1,64590.0,98,920,138,168,36,46,30,1,9,4,10,6,0,55,0,2,0,783,1338,1,1
1766,2,1,71232.0,91,653,17,170,34,26,17,2,11,2,10,7,0,64,1,3,1,373,917,2,0
1767,2,1,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,52,2,4,1,704,318,0,0
1768,2,0,46904.0,20,153,4,56,0,9,31,4,5,1,4,8,0,56,2,3,1,1000,253,0,0
1769,2,1,49094.0,6,376,0,38,11,8,69,5,6,3,6,6,0,50,1,3,1,806,502,2,0
1770,2,1,36075.0,54,46,0,30,12,1,30,1,2,0,4,6,0,40,1,3,1,450,119,0,2
1771,1,1,60839.0,72,600,21,128,223,150,128,13,2,2,12,8,0,44,2,4,1,830,1250,2,0
1772,2,1,77298.0,46,425,115,292,23,35,79,1,6,6,11,3,0,44,1,3,1,663,969,2,0
1773,2,1,34026.0,11,18,6,15,12,8,17,3,2,1,3,5,0,73,2,4,1,577,76,0,2
1774,3,0,48918.0,21,52,0,9,0,0,1,2,1,0,4,4,0,60,2,3,1,2,62,0,2
1775,1,1,82122.0,89,734,22,350,151,25,100,1,3,9,13,1,0,61,0,2,0,478,1382,1,1
1776,2,0,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,47,1,2,1,157,84,0,2
1777,2,1,34074.0,69,135,1,41,10,1,67,5,3,3,3,6,0,71,2,4,1,511,255,0,0
1778,3,1,28520.0,55,11,0,10,0,2,20,1,1,1,2,6,0,63,2,4,1,540,43,0,2
1779,2,0,62535.0,13,163,48,90,0,45,52,1,3,2,8,3,0,68,1,2,1,636,398,2,1
1780,3,0,36273.0,80,29,3,30,3,2,9,2,3,0,3,6,0,46,1,2,1,234,76,0,2
1781,2,1,63404.0,97,734,26,70,11,44,17,2,6,3,4,4,0,59,2,4,1,183,902,2,0
1782,1,1,75774.0,27,340,21,134,258,14,56,1,7,5,8,4,0,42,1,3,1,304,823,2,0
1783,2,1,78416.0,99,453,38,279,188,38,183,2,7,7,10,3,0,47,1,3,1,162,1179,1,0
1784,2,1,75702.0,87,1073,0,629,145,37,37,1,10,5,13,6,0,49,1,3,1,783,1921,2,0
1785,3,1,59385.0,85,135,0,10,0,4,36,2,3,1,4,5,0,72,2,4,1,587,185,0,2
1786,2,0,37070.0,30,231,7,137,4,15,39,9,5,1,8,7,0,57,2,3,1,626,433,2,0
1787,2,1,44689.0,82,18,0,5,0,0,11,2,1,1,2,7,0,72,2,4,1,66,34,0,2
1788,2,1,53977.0,21,620,16,165,0,24,82,5,5,5,12,5,0,65,1,3,1,487,907,2,0
1789,3,0,7144.0,92,81,4,33,5,2,291,0,23,1,1,0,0,57,2,3,1,512,416,2,0
1790,2,0,18701.0,95,12,4,2,10,6,10,4,2,0,4,5,0,59,2,3,1,609,44,0,2
1791,2,1,90369.0,2,292,51,981,224,23,17,1,4,6,6,1,0,67,0,2,0,222,1588,1,1
1792,3,0,63159.0,74,965,34,586,89,86,37,1,3,5,8,3,0,49,0,1,0,939,1797,1,1
1793,2,1,37758.0,49,27,2,10,0,0,1,2,1,0,3,8,0,57,2,4,1,970,40,0,2
1794,3,0,46757.0,71,777,30,163,0,51,122,6,4,4,7,9,0,60,1,2,1,750,1143,2,0
1795,3,1,79734.0,72,572,8,232,23,62,17,1,4,3,6,1,0,54,0,2,0,161,914,1,1
1796,2,1,63207.0,68,438,169,565,91,169,70,1,2,3,6,7,0,31,0,2,0,685,1502,1,1
1797,2,0,72071.0,4,531,69,300,150,138,150,3,5,4,8,2,0,69,1,2,1,660,1338,1,0
1798,3,1,21840.0,80,17,0,9,0,0,1,1,1,0,3,9,0,40,1,3,1,503,27,0,2
1799,1,1,58582.0,15,402,35,106,101,77,42,2,9,2,9,5,0,41,1,3,1,434,763,2,0
